Ticker_Symbol,Security,GICS_Sector,GICS_Sub_Industry,Current_Price,Price_Change,Volatility,ROE,Cash_Ratio,Net_Cash_Flow,Net_Income,Earnings_Per_Share,Estimated_Shares_Outstanding,P/E_Ratio,P/B_Ratio,Cluster
TITAN.NS,Titan Company Limited,Consumer Discretionary,Luxury Goods,46.86029664561477,5.06346989131686,155.00560301427336,37.127998,17.23593287265548,-714535218.8717272,532878172.3762093,0.5997899159663865,887045260.0,78.12785,25.221767,0
ULTRACEMCO.NS,UltraTech Cement Limited,Materials,Building Materials,123.14076024995563,7.010497489730716,349.200532509276,10.593,1.3211135547189894,190730826.95445684,857735298.7563068,2.918487394957983,294169635.0,42.193348,4.787069,0
WIPRO.NS,Wipro Limited,Information Technology,Information Technology Services,1.8495799104571915,-10.750667634884522,11.848518023805092,15.439998999999998,82.36639017424486,1211716190.775886,1386281520.741549,0.13182773109243698,9891644317.0,14.030279,2.0835404,1
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,2.498319369350381,-15.614691790874524,22.00813614199757,12.703,0.7286545137212378,3107944048.5366864,4351300721.671387,0.34600840336134453,12580279206.0,7.220401,0.8048731,2
NTPC.NS,NTPC Limited,Utilities,Utilities - Regulated Electric,3.744222937326605,-2.635890121716036,18.66828898284722,13.695,1.4852890132811871,-848207365.6777674,2841651377.143191,0.3197478991596639,9696666134.0,11.709921,1.701887,1
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,3.023634614820548,-2.473314566805994,12.973597806840049,16.492,3.7601912003627582,-876288802.5443404,1673104015.9864311,0.21134453781512605,9300603819.0,14.30666,2.663034,1
M&M.NS,Mahindra & Mahindra Limited,Consumer Discretionary,Auto Manufacturers,32.95063028257451,4.906076191476172,88.92930255768472,18.754,4.66319329615445,1644457658.0933456,1796097778.584616,1.5981092436974789,1200762264.0,20.61851,3.7652528,0
TATASTEEL.NS,Tata Steel Limited,Materials,Steel,1.993697574958403,-1.216620582914659,7.545885806866972,11.156999,8.835821067699378,1291788604.7712812,1133809924.0768204,0.09086134453781512,12471847611.0,21.942198,2.3191025,1
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,33.74054832588479,68.93787809313619,360.5930862965313,13.664,5.520816034907984,-3310301255.6957746,969615563.183108,0.7726890756302521,1301693464.0,43.666397,5.130896,0
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,19.686974908106663,35.68586625260098,128.77289567584793,15.592,7.313781644038301,-335294784.529816,1345190206.4831378,0.6122899159663865,2303959098.0,32.153027,4.4999337,0
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,4.608193553257583,-4.537041919220025,13.469050202708033,28.124002,8.885826949013444,760251356.1355358,3266206953.7780733,0.529936974789916,6162728327.0,8.695739,2.2697642,1
DIVISLAB.NS,Divi's Laboratories Limited,Health Care,Drug Manufacturers - Specialty & Generic,70.97689303155765,16.079711389795566,266.7353535771482,16.187,10.414971521562244,-78479518.48214793,269747897.05047536,1.0150210084033613,265468580.0,69.92653,10.694349,0
DRREDDY.NS,Dr. Reddy's Laboratories Limited,Health Care,Drug Manufacturers - Specialty & Generic,14.433823735656215,12.834613277296064,45.112449734276446,11.835,49.06298885802765,17095589.119449556,450105065.8572652,0.5398109243697479,832710225.0,26.738665,3.0345123,0
CIPLA.NS,Cipla Limited,Health Care,Drug Manufacturers - Specialty & Generic,15.317226868869136,22.564754327702808,79.6210051878109,11.736,105.82757366315025,119752103.33460522,407482140.12118495,0.5038865546218487,807845316.0,30.398163,3.420973,0
EICHERMOT.NS,Eicher Motors Limited,Consumer Discretionary,Auto Manufacturers,77.09559070669192,11.27198302001213,230.75871868148303,23.774,11.488013807779623,331067363.89009887,579330901.2602689,2.1047268907563024,274497530.0,36.629734,8.021049,0
GRASIM.NS,Grasim Industries Limited,Materials,Building Materials,33.41281517134002,21.66845246177318,174.29934800693368,6.287,0.9989270929853816,-1236015969.7061071,521689078.9082849,0.7684873949579831,678114605.0,43.478672,2.0847027,0
HEROMOTOCO.NS,Hero MotoCorp Limited,Consumer Discretionary,Auto Manufacturers,50.97269173542605,-4.916232043573038,157.0110932182482,28.027,39.52879279777118,659459979.4591612,603122939.670012,3.0125,200092938.0,16.920395,4.4920545,0
HINDALCO.NS,Hindalco Industries Limited,Materials,Aluminum,10.012605491208806,2.776429959683037,57.637454686908384,10.288,15.154555343168832,-943841912.6090014,1406617731.1413517,0.6327731092436975,2236153208.0,15.823373,1.5492033,1
JSWSTEEL.NS,JSW Steel Limited,Materials,Steel,12.922268808902414,8.5215223770631,36.50608103078656,27.261000000000003,41.39880199105711,-513261558.63813,2344117641.530245,0.9588235294117647,2440826972.0,13.477213,3.0010002,1
BPCL.NS,Bharat Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,3.236869787548603,10.566910799980992,10.107574068738195,28.469,0.7442778941394425,2668351504.697086,2714648181.139168,0.6353991596638655,4272584874.0,5.09423,1.3147845,2
BRITANNIA.NS,Britannia Industries Limited,Consumer Staples,Packaged Foods,56.50210265158333,-2.8184281842818426,233.3157646447107,53.31399999999999,52.8757180282164,215240031.10147527,266122915.4216669,1.1074579831932774,240868296.0,51.019634,25.373959,0
APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Health Care,Medical Care Facilities,93.41912064172828,20.622541706225416,396.66479466344987,21.503,14.131438226123914,41549371.41595188,203960089.8995462,1.4199579831932774,143784657.0,65.79006,13.48583,0
TECHM.NS,Tech Mahindra Limited,Information Technology,Information Technology Services,14.81197500828254,-0.1901060358277557,40.13714746882551,16.608,105.23889966422657,515501580.22254175,505346640.7373483,0.5688025210084033,885822329.0,26.040627,4.2167053,0
UPL.NS,UPL Limited,Materials,Agricultural Inputs,6.380252561817732,-0.0575854522315919,24.418863006419947,5.614,31.139253700229307,233232679.74547955,201890770.84161487,0.23413865546218485,844169318.0,27.249887,1.4776648,1
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,1.486974811937823,5.602382943576858,3.836463495912711,20.969999,1.9881119779874743,3538843950.753095,4421876180.740496,0.32121848739495795,14121238383.0,4.6291695,0.88795775,2
PIDILITIND.NS,Pidilite Industries Limited,Materials,Specialty Chemicals,16.785714823801854,23.76084730716397,85.42725958912727,23.523001,29.10235707937462,193013013.24610263,257239500.0108472,0.2517857142857143,1017775348.0,66.66667,15.018656,0
DABUR.NS,Dabur India Limited,Consumer Staples,Household & Personal Products,4.6675422305433205,7.408748608193405,17.10997855565126,16.239999,45.50995252008765,175332329.65411562,199057775.7928164,0.11197478991596639,1773952388.0,41.683865,6.8955617,1
GODREJCP.NS,Godrej Consumer Products Limited,Consumer Staples,Household & Personal Products,11.311975408986047,8.014666152915433,35.539600230722655,15.099000000000002,100.34926602771527,150377373.56003493,195532569.62939125,0.19117647058823528,1023244581.0,59.17033,8.6992,0
MARICO.NS,Marico Limited,Consumer Staples,Household & Personal Products,8.808298473463891,11.724735384883369,30.50882898644563,41.393003,27.29729729729729,299540446.5769422,185084047.61377823,0.1426470588235294,1295885046.0,61.748894,25.618662,0
COLPAL.NS,Colgate-Palmolive (India) Limited,Consumer Staples,Household & Personal Products,21.502101529613512,13.195105312676308,82.76588883733805,81.593,1759.023066485753,205384590.1132776,139213234.7147592,0.5117647058823529,271985634.0,42.0156,35.14706,0
HAVELLS.NS,Havells India Limited,Industrials,Electrical Equipment & Parts,12.40651274629842,-1.6254482132524612,47.131204411285175,18.969999,113.8209739341281,-7440782.759532215,177579837.625322,0.2828781512605042,627256842.0,43.85815,7.83519,0
BOSCHLTD.NS,Bosch Limited,Consumer Discretionary,Auto Parts,440.0735435188852,25.2092050209205,1758.031977437201,19.353001,150.3414264036419,-214042811.56729856,291302538.4137058,9.857668067226891,29496100.0,44.64276,8.323989,0
CUMMINSIND.NS,Cummins India Limited,Industrials,Specialty Industrial Machinery,57.542018651305725,16.595369127670228,307.8709149997971,29.455,128.42172852189546,140873954.0957268,248082982.0702645,0.897689075630252,277200000.0,64.10017,17.91654,0
PAGEIND.NS,Page Industries Limited,Consumer Discretionary,Apparel Manufacturing,449.5798463446304,23.64966950165915,1916.5487949607395,52.5,108.65829958855768,54951821.59348373,80233532.65602216,7.193277310924369,11153874.0,62.5,31.770824,3
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Discretionary,Auto Manufacturers,102.7888688412472,10.966886296602516,402.1369405120907,28.046,16.926520614048247,-67642726.20198758,1128593547.4390144,4.039600840336134,279271733.0,25.445303,7.0432315,0
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Discretionary,Auto Manufacturers,38.10294137210818,4.002518824510296,141.4694455328808,31.619000000000003,28.61827336283753,-162082070.4058322,317051471.00382674,0.6668067226890756,474960087.0,57.142406,51.589317,0
ASHOKLEY.NS,Ashok Leyland Limited,Industrials,Farm & Heavy Construction Machinery,1.7263656656719069,10.76379497897709,9.203325967101089,21.639,12.720320992724924,-1487001.0560710828,364603988.8307045,0.062184873949579826,5873854552.0,27.761826,6.232225,1
MOTHERSON.NS,Samvardhana Motherson International Limited,Consumer Discretionary,Auto Parts,1.5367647872015942,35.13763177988781,11.26557021328392,10.114,42.57222611174174,395871055.3792288,405428589.8032549,0.038445378151260506,10531231231.0,39.97268,3.7640219,1
MRF.NS,MRF Limited,Consumer Discretionary,Auto Parts,1414.4433226527149,5.990003542052029,4367.871505446931,12.295,15.441903381005734,244275078.75491995,254842436.4045945,60.113865546218484,4241143.0,23.529402,2.7227857,3
APOLLOTYRE.NS,Apollo Tyres Limited,Consumer Discretionary,Auto Parts,4.71113460480296,9.150646547098264,21.846829248274208,8.719000000000001,23.17718572202564,200194222.21580127,144161349.15909162,0.22752100840336134,632581334.0,20.706371,1.6981175,1
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,Consumer Staples,Household & Personal Products,93.50840635887616,-8.141574656898152,468.0058919297409,114.931,485.04005572971096,83598744.19246976,89968492.29581985,2.767857142857143,32460736.0,33.78368,38.35449,0
GILLETTE.NS,Gillette India Limited,Consumer Staples,Household & Personal Products,79.94222945340675,1.5207096645101048,177.50691287119918,66.443,368.5027496895512,51037947.18230519,68730043.21163283,1.7188025210084033,32585217.0,46.510418,26.202173,0
EMAMILTD.NS,Emami Limited,Consumer Staples,Household & Personal Products,4.412289929182868,4.960013738247644,24.487094090705288,27.61,233.3025343189018,51137469.874571145,81435925.97187735,0.18665966386554622,436500000.0,23.638153,6.2709937,0
UBL.NS,United Breweries Limited,Consumer Staples,Beverages - Brewers,14.128151713400182,-9.22588618996438,66.47724440851843,9.292,349.6580027359781,12884585.286981449,43400211.13914846,0.1638655462184874,264405149.0,86.21795,7.862922,0
TATACONSUM.NS,Tata Consumer Products Limited,Consumer Staples,Packaged Foods,11.730041879927752,6.7237679671877135,48.00640668424712,6.94,65.3985106698122,196986219.423889,162006303.00844538,0.16418067226890756,989651958.0,71.44593,5.4361,0
GODREJIND.NS,Godrej Industries Limited,Industrials,Conglomerates,12.707984113548475,43.58792550661064,102.0420667683974,10.832,13.430392411258875,-481537048.04132825,130307779.63936748,0.38634453781512607,336804842.0,32.89288,3.6460297,0
JUBLFOOD.NS,Jubilant FoodWorks Limited,Consumer Discretionary,Restaurants,4.512605250786701,-6.831489824992182,24.059265223711908,16.893,3.541787695090029,50265090.68694205,38894538.38967134,0.05955882352941176,657674557.0,75.7672,12.353347,0
BERGEPAINT.NS,Berger Paints India Limited,Materials,Specialty Chemicals,5.456407866162464,20.5220445955989,29.48010053751821,17.226,36.9095960675358,87613975.24555287,118368702.9541241,0.10147058823529412,1166002812.0,53.773293,8.760731,0
KANSAINER.NS,Kansai Nerolac Paints Limited,Materials,Specialty Chemicals,2.2251051325791664,18.979172182107288,10.39356293265744,8.796,53.89882501164033,73851764.38421953,61919119.96808989,0.07657563025210083,808714470.0,29.057613,2.551431,1
ASTRAL.NS,Astral Limited,Industrials,Building Products & Equipment,14.548319794096098,-9.04912295834042,62.54989542288109,13.797999999999998,347.54098360655735,49884457.39742944,56365549.36989502,0.20945378151260505,268650163.0,69.458374,9.167571,0
SUPREMEIND.NS,The Supreme Industries Limited,Industrials,Building Products & Equipment,33.914916540672124,-11.45550035900522,136.68967223596854,16.128999,311.38839564236696,11710478.358587643,100207987.07784146,0.7902310924369748,127026870.0,42.917717,6.6481895,0
FINPIPE.NS,Finolex Industries Limited,Industrials,Building Products & Equipment,1.8358194314594247,9.443297389007098,6.198444111322846,9.731,12.019598836319094,7493303.769619205,62925420.50454983,0.10168067226890756,618313905.0,18.054752,1.7368448,1
POLYCAB.NS,Polycab India Limited,Industrials,Electrical Equipment & Parts,100.2993729631239,36.1402847278782,819.34483120601,24.580999,101.60498936688036,170192634.69944015,280675741.43439484,1.8555672268907564,150578403.0,54.053215,11.97088,0
DIXON.NS,Dixon Technologies (India) Limited,Information Technology,Consumer Electronics,130.8403403287083,24.46043165467626,597.1928665669678,37.133,71.27744548055132,95816575.84463218,151117654.59216893,2.826155462184874,60801893.0,46.29623,13.875073,0
AMBER.NS,Amber Enterprises India Limited,Consumer Discretionary,"Furnishings, Fixtures & Appliances",78.61869999921463,16.854020296643245,478.1823165017504,5.583,10.219987830182278,-259252821.75605908,18660410.682216957,0.5267857142857143,35267767.0,149.24226,6.0248284,0
VOLTAS.NS,Voltas Limited,Consumer Discretionary,"Furnishings, Fixtures & Appliances",13.44747890977231,2.573612870949648,76.46570925430083,5.7189997,135.66295364714338,-13304491.182795009,39483193.19845739,0.11964285714285715,330884740.0,112.396835,6.6917214,0
BLUESTARCO.NS,Blue Star Limited,Industrials,Building Products & Equipment,16.630252121043874,1.1370848652231946,101.94475410888548,16.222,133.76472720681528,-33681853.85282417,55428573.20540527,0.2694327731092437,205592636.0,61.723194,9.480296,0
WHIRLPOOL.NS,Whirlpool of India Limited,Consumer Discretionary,"Furnishings, Fixtures & Appliances",8.488971116810362,-1.4631469417528975,68.23304399332972,7.2459996,82.45997479149348,-4137473.746077393,30856092.41770295,0.24275210084033613,126871830.0,34.96971,2.4648414,0
IEX.NS,Indian Energy Exchange Limited,Financials,Capital Markets,1.301890823681321,-0.205724673439955,3.04558531882548,39.419997,70.94808889496615,84017309.58403866,51777437.62617857,0.05819327731092437,889300290.0,22.371841,8.128813,1
CDSL.NS,Central Depository Services (India) Limited,Financials,Capital Markets,14.186974988247366,12.055083454039764,60.271362866821775,23.913,112.12090146055456,25752073.430557683,47913004.56112275,0.22983193277310923,209000000.0,61.727608,14.4034815,0
BSE.NS,BSE Limited,Financials,Financial Data & Stock Exchanges,40.09033844540183,27.975053990826904,320.49709288284936,36.003,130.577666679686,539577886.2044226,261032581.14084265,0.6334033613445378,406129077.0,63.293533,19.71425,0
MCX.NS,Multi Commodity Exchange of India Limited,Financials,Financial Data & Stock Exchanges,29.558824476957707,10.396233817183209,213.10632136495687,37.883,55.2790046866044,295316059.2146333,139868702.29879627,0.5497899159663866,254514090.0,53.76385,17.019371,0
IRCTC.NS,Indian Railway Catering & Tourism Corporation Limited,Consumer Discretionary,Travel Services,5.356617946997184,-0.9228676680289986,18.562610865669978,34.959,140.52578339912105,105642017.5041371,146371296.1206906,0.18319327731092439,800000000.0,29.240252,9.468594,0
CONCOR.NS,Container Corporation of India Limited,Industrials,Railroads,5.12815155311878,8.380508153399656,25.65064299984672,9.7559996,72.01214949157018,14920300.310222091,130441179.30750932,0.1717436974789916,761617935.0,29.859327,2.8729138,1
GESHIP.NS,The Great Eastern Shipping Company Limited,Industrials,Marine Shipping,15.130252842310188,-0.8688353427690223,90.63000303544834,18.849,387.50346232543177,-91348214.02072084,309088235.7905718,2.160609243697479,142767161.0,7.0027714,1.2123722,0
SJVN.NS,SJVN Limited,Utilities,Utilities - Renewable,0.7620798884184986,7.17979086285079,3.2168436534444447,4.514,3.8589379415466967,-653273771.5297619,67445380.31330846,0.017121848739495796,3929795175.0,44.509205,2.0037563,1
NHPC.NS,NHPC Limited,Utilities,Utilities - Renewable,0.8459033756385411,5.73791348090708,3.267219534684814,9.021,3.410693872681457,-918384497.3391498,395560929.6550016,0.029096638655462186,10045034805.0,29.072203,1.9570342,1
TATAPOWER.NS,The Tata Power Company Limited,Utilities,Utilities - Independent Power Producers,3.941176725152817,-1.647793210803664,20.16832938241965,11.336,5.006775548529903,-627076064.4714736,393612403.8782535,0.12300420168067228,3195339547.0,32.040993,3.0369995,1
ADANIPOWER.NS,Adani Power Limited,Utilities,Utilities - Independent Power Producers,2.329726894914864,35.85079060923657,19.23098022624919,20.908001,1.59001501175792,-909323818.0571016,1341896024.1926646,0.0694327731092437,19284694705.0,33.553703,6.5865827,1
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,16.34663866657413,68.95016745407388,165.6752006841997,7.576,1.846019619943396,-2648516365.9099846,165861351.1992508,0.1013655462184874,1647176155.0,161.26425,13.288361,0
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,16.478992637794324,58.248861397397576,143.37998329199996,9.6599996,3.410278591510528,-1272996741.311741,239762616.0892588,0.1944327731092437,1201282642.0,84.75419,7.411537,0
JSWENERGY.NS,JSW Energy Limited,Utilities,Utilities - Independent Power Producers,5.77941207819745,11.14783099962776,28.57902451914241,8.817001,5.886309933269683,-628791393.6020908,235221649.2210032,0.13403361344537815,1832381761.0,43.11912,3.1421328,1
TORNTPOWER.NS,Torrent Power Limited,Utilities,Utilities - Independent Power Producers,14.353992056774237,-0.5704443326483454,122.35208196728796,13.022,4.860748289312833,-210834034.32158,253826697.2123698,0.503781512605042,503903543.0,28.492495,3.6125085,0
CESC.NS,CESC Limited,Utilities,Utilities - Regulated Electric,1.782563050296144,10.187652101182191,9.592207209595056,12.547,18.53989514032692,-101944861.08309902,161974797.79735142,0.12205882352941175,1325570430.0,14.604131,1.7962614,1
GAIL.NS,GAIL (India) Limited,Utilities,Utilities - Regulated Gas,1.829306717217284,21.664101326717283,7.4609407485281585,8.688,3.4302906071910835,136204180.50065306,796477981.8346418,0.12111344537815125,6575079643.0,15.104076,1.2847753,1
PETRONET.NS,Petronet LNG Limited,Energy,Oil & Gas Refining & Marketing,2.898634674926074,9.670533456963891,8.840457942345143,18.559,63.35493675716933,190257743.24181256,410980046.7879366,0.27394957983193274,1500000088.0,10.580905,1.8570738,1
AUROPHARMA.NS,Aurobindo Pharma Limited,Health Care,Drug Manufacturers - Specialty & Generic,17.022059369193304,20.896745037615123,66.71857117081413,9.932999,278.70078633353097,138501576.20455113,368146039.3644175,0.6331932773109243,575377895.0,26.882881,2.484233,0
LUPIN.NS,Lupin Limited,Health Care,Drug Manufacturers - Specialty & Generic,26.00840419507721,8.60125909276359,54.78487250783164,26.907,130.2326090081307,517460475.0752526,560172290.898216,1.222373949579832,457232536.0,21.27696,5.039824,0
ALKEM.NS,Alkem Laboratories Limited,Health Care,Drug Manufacturers - Specialty & Generic,58.42962372177585,6.225532321206913,116.82390764233747,17.557000000000002,14.236737225355188,144360426.81253216,241785726.07007852,2.021638655462185,119565000.0,28.90211,4.8140416,0
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Health Care,Drug Manufacturers - Specialty & Generic,50.08718442795647,19.09900191628415,178.47175569622553,16.986,6.077089611505782,273237671.9522605,227244753.5031087,0.6712184873949579,338445440.0,74.62128,19.238497,0
ZYDUSLIFE.NS,Zydus Lifesciences Limited,Health Care,Drug Manufacturers - Specialty & Generic,11.981092564593808,31.663395089244982,84.01005860342569,18.318,12.02390158172232,139812242.46505362,529411803.18946016,0.5259453781512605,997503832.0,22.780107,4.535333,0
IPCALAB.NS,Ipca Laboratories Limited,Health Care,Drug Manufacturers - Specialty & Generic,18.685925225199377,22.17719947898781,73.602950780123,13.217,81.06824925816024,78990813.96072304,119865550.06093098,0.4727941176470588,253704218.0,39.52233,5.595908,0
GLENMARK.NS,Glenmark Pharmaceuticals Limited,Health Care,Drug Manufacturers - Specialty & Generic,23.22479066046677,5.04560759731088,94.98866090967756,14.069,38.90206735400742,123672366.98968606,143051578.367214,0.5063025210084033,282200809.0,45.87137,5.935969,0
BIOCON.NS,Biocon Limited,Health Care,Biotechnology,4.483193292800304,20.3691276467467,31.347692771733403,1.1469999,18.645977206614248,-4896271.081325983,40504202.979086325,0.029621848739495797,1628293737.0,151.34752,1.9986607,0
ABBOTINDIA.NS,Abbott India Limited,Health Care,Drug Manufacturers - Specialty & Generic,272.0063112405188,0.0,841.6683168300655,34.460998,176.10781542381656,144254864.45620704,163027312.78907433,7.670588235294118,21249302.0,35.460945,11.52587,0
PFIZER.NS,Pfizer Limited,Health Care,Drug Manufacturers - General,47.98949836248505,-5.605483794326438,155.26716911573155,17.159,112.1967213114754,70585085.96017423,75885506.97042215,1.6603991596638654,45747732.0,28.902384,4.97268,0
NATCOPHARM.NS,NATCO Pharma Limited,Health Care,Drug Manufacturers - Specialty & Generic,9.783614015454653,-9.445337591957731,121.18577340892335,16.853,115.84158415841584,86202732.17510359,149002104.94452035,0.8316176470588236,179109870.0,11.764558,1.8088177,0
LAURUSLABS.NS,Laurus Labs Limited,Health Care,Drug Manufacturers - Specialty & Generic,16.200631284333276,45.89261250841787,147.0685840326365,17.743000000000002,7.799086125726945,-4084427.693956766,93360298.79110315,0.17331932773109243,540249583.0,93.47273,15.711622,0
SYNGENE.NS,Syngene International Limited,Health Care,Diagnostics & Research,4.621848887655078,10.477015396832911,20.55413956517133,6.621,34.4640434192673,76235560.09088725,33266808.46136809,0.08277310924369748,401773431.0,55.837563,3.6543334,1
GLAND.NS,Gland Pharma Limited,Health Care,Drug Manufacturers - Specialty & Generic,25.864497140339356,44.84117934283088,261.91432424842293,10.532,616.9213675056704,52956699.512720816,107911350.01385824,0.6544117647058822,164959682.0,39.523277,3.915828,0
MPHASIS.NS,Mphasis Limited,Information Technology,Information Technology Services,24.12395137895701,2.7469643801747585,78.94677549915698,18.285999,109.1633597819303,102252523.61396994,195651469.80127,1.02531512605042,190817050.0,23.528328,4.0756354,0
COFORGE.NS,Coforge Limited,Information Technology,Information Technology Services,15.378151753470531,19.980335894455692,103.81565117821778,18.596001,71.4117800705237,180245539.89564848,156039921.64071482,0.45976890756302524,442690811.0,33.447567,5.155601,0
PERSISTENT.NS,Persistent Systems Limited,Information Technology,Information Technology Services,49.188028838471126,-11.803588325577122,277.17379923712315,26.349002,174.94421686335207,141925769.9277634,195915967.2887404,1.2493697478991597,156231044.0,39.37027,9.346875,0
LTTS.NS,L&T Technology Services Limited,Information Technology,Information Technology Services,33.67857199528068,-3.112098767472342,156.66633832946238,19.540001,216.75206937327556,104318013.42808102,129002104.30339476,1.2157563025210083,106068593.0,27.701746,5.2505307,0
OFSS.NS,Oracle Financial Services Software Limited,Information Technology,Software - Infrastructure,118.15126429169165,64.88872040780566,1117.0678577445287,32.606,214.88621539353528,247039125.90234852,277237403.172914,3.1782563025210084,87072139.0,37.17487,12.50841,0
TATAELXSI.NS,Tata Elxsi Limited,Information Technology,Software - Application,38.64390777600418,-12.345237783614149,185.54614651225248,21.298,118.18303062487212,71751284.31688595,66011586.653901,1.0588235294117647,62299561.0,36.49702,7.5355945,0
KPITTECH.NS,KPIT Technologies Limited,Information Technology,Software - Infrastructure,5.868172713469584,-19.60134647152047,46.2989346693032,19.73,147.18604908185034,123141941.4264641,66947374.24692408,0.24474789915966386,272227219.0,23.976397,4.294929,0
CYIENT.NS,Cyient Limited,Industrials,Conglomerates,9.35241600973998,9.4939370170349,31.95614228138984,7.765999399999999,255.6964254270118,74758407.77462769,44947481.104714565,0.4049369747899159,110490454.0,23.09598,1.7311342,0
SONATSOFTW.NS,Sonata Software Limited,Information Technology,Information Technology Services,2.9201681608366177,19.66768667796237,16.268803175601455,25.724000000000004,67.28011558605743,9906250.401591146,48780462.74019074,0.17584033613445377,276794469.0,16.60693,4.0432243,1
NEWGEN.NS,Newgen Software Technologies Limited,Information Technology,Software - Infrastructure,5.061974888071489,8.817881281419892,20.349371560580625,18.250999,89.87517036033924,20767976.464063387,31573153.28102539,0.2232142857142857,141159509.0,22.677647,3.812319,1
DLF.NS,DLF Limited,Real Estate,Real Estate - Development,7.099790400009488,27.72109010262833,26.3242791922812,10.031,59.81512521017469,552968622.7681335,463726890.8317454,0.18739495798319328,2475311706.0,37.886772,3.6826966,0
GODREJPROP.NS,Godrej Properties Limited,Real Estate,Real Estate - Development,20.970589163983423,25.979686118986628,82.67046991925992,9.969,61.72775615953928,-510223892.6584007,194348752.44858533,0.6459033613445379,301225962.0,32.467068,3.1385942,0
OBEROIRLTY.NS,Oberoi Realty Limited,Real Estate,Real Estate - Development,20.319328638904757,27.42897689921313,65.66536734403887,14.913000000000002,5.696001406895636,-11405667.592514023,263385221.2162595,0.7233193277310924,363602237.0,28.09178,3.9246001,0
PRESTIGE.NS,Prestige Estates Projects Limited,Real Estate,Real Estate - Diversified,17.521008965019707,40.97363664932247,94.7081769632968,7.997999999999999,17.70697012802276,-265632879.77570605,125577738.4793366,0.29086134453781515,430730232.0,60.238354,4.4123363,0
PHOENIXLTD.NS,The Phoenix Mills Limited,Real Estate,Real Estate - Diversified,21.508403794373702,31.703868263617863,85.42644099353221,11.056,2.964687282116196,190184406.76887345,128552146.64191195,0.3677521008403361,357640475.0,58.48615,6.6630435,0
BRIGADE.NS,Brigade Enterprises Limited,Real Estate,Real Estate - Development,5.397583950189669,-0.8274901006164916,38.40033918438584,10.786,25.851399112249013,-235205880.4810019,67688026.37150697,0.20724789915966385,326162379.0,26.044094,2.457378,1
SOBHA.NS,Sobha Limited,Real Estate,Real Estate - Development,15.156513347353682,18.270493804431357,55.17469661263479,4.168,22.941576328666155,33345340.22859141,20315967.03780894,0.18949579831932772,106932977.0,79.98337,3.268251,0
MAHLIFE.NS,Mahindra Lifespace Developers Limited,Real Estate,Real Estate - Development,3.886029664561477,13.60056586051722,13.971326253099038,10.797,332.6589571138654,-35809447.87060675,31315830.247566488,0.15346638655462183,213342715.0,25.3217,2.1761253,1
SUNTECK.NS,Sunteck Realty Limited,Real Estate,Real Estate - Development,3.476365785882959,8.312886738281518,23.375960815338445,5.2270003,10.64613163277584,-181308305.6440025,21467280.015892223,0.14632352941176469,146842025.0,23.758076,1.3436211,1
